name,artists,duration_ms,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,mode,key,popularity,explicit,formatted_date,tempo_category,duration_category
Parlami D'Amore Mariù,['Vittorio De Sica'],221040.0,0.995,0.334,0.183,7.22E-4,0.202,-16.024,0.0394,80.282,0.347,1,3,4,0,1932-01-01,lento,medium
Yine Aşkı Bana Dudağınla Sun,['Safiye Ayla'],212245.0,0.992,0.305,0.443,0.06,0.356,-11.14,0.197,72.036,0.181,1,5,0,0,1932-07-07,lento,medium
Malinconia D'Amore,['Ferr'],188507.0,0.994,0.255,0.207,0.916,0.378,-15.347,0.0361,57.963,0.159,0,5,2,0,1932-01-01,lento,medium
Una Romantica Avventura,['Lina Termini'],173587.0,0.986,0.217,0.144,0.529,0.37,-16.14,0.0399,88.688,0.149,0,2,6,0,1932-01-01,lento,short
Ferme Tes Jolis Yeux,['Berthe Sylva'],187431.0,0.995,0.304,0.181,2.48E-6,0.063,-13.027,0.0404,81.101,0.42,1,5,0,0,1932-01-01,lento,medium
Yo Te Adoro Bandoneón - Remasterizado,"['Francisco Canaro', 'Felix Gutierrez']",180000.0,0.882,0.717,0.363,0.0217,0.154,-6.175,0.0751,126.501,0.848,0,2,0,0,1932-12-26,presto,medium
Sweet Rosita,"['Jack Teagarden', 'Red Nichols & His Five Pennies']",190573.0,0.619,0.587,0.199,0.0541,0.0642,-17.876,0.104,157.921,0.741,1,8,0,0,1932-12-06,presto,medium
Poncho - Remasterizado,['Ignacio Corsini'],160120.0,0.988,0.593,0.251,0.0,0.313,-17.893,0.113,112.128,0.596,1,1,0,0,1932-06-25,moderato,short
Mersa Burrera - Instrumental (Remasterizado),['Francisco Canaro'],173000.0,0.958,0.795,0.242,0.0444,0.0563,-12.413,0.0836,118.574,0.744,1,2,2,0,1932-12-26,moderato,short
Mi China - Remasterizado,"['Francisco Canaro', 'Agustín Irusta']",204000.0,0.991,0.55,0.631,0.137,0.201,-7.906,0.0584,148.331,0.972,1,2,0,0,1932-12-26,presto,medium
Ankhite Bhoriya Jal,['Sati Devi'],196387.0,0.995,0.455,0.104,0.665,0.162,-14.734,0.0546,68.698,0.285,1,9,0,0,1932-12-01,lento,medium
Rosa Reseca - Remasterizado,"['Francisco Canaro', 'Agustín Irusta']",155493.0,0.996,0.707,0.189,0.41,0.445,-15.286,0.178,126.325,0.618,1,2,1,0,1932-12-26,presto,short
Serenata a Daina,['Alberto Rabagliati'],138587.0,0.959,0.455,0.455,0.0103,0.165,-9.131,0.0363,123.478,0.54,1,5,0,0,1932-01-01,presto,short
"Deuxieme Tableau, scènes 3 et 4","['Marcel Pagnol', 'Charpin', 'Alida Rouffe', 'Milly Mathis']",222640.0,0.968,0.708,0.658,0.0,0.226,-10.582,0.852,73.013,0.68,1,7,0,0,1932-01-01,lento,medium
Ore O Dariyar Majhi,['Abbasuddin Ahmed'],178133.0,0.956,0.388,0.516,3.9E-6,0.271,-9.747,0.0388,80.651,0.434,1,1,0,0,1932-12-01,lento,short
Take It Like A Man (with The Royals),"['Chuck Willis', 'The Royals']",132733.0,0.959,0.556,0.476,0.0024,0.242,-6.766,0.0778,171.034,0.73,1,10,0,0,1932-01-01,presto,short
"Deuxième Tableau, scènes 6 et 7","['Marcel Pagnol', 'Oriane Demazis', 'Alida Rouffe', 'Milly Mathis']",418160.0,0.987,0.641,0.527,0.00296,0.153,-10.75,0.697,87.758,0.494,1,8,0,0,1932-01-01,lento,long
Deci Que Si - Remasterizado,"['Francisco Canaro', 'Felix Gutierrez']",200000.0,0.988,0.68,0.39,0.194,0.142,-6.11,0.224,160.531,0.972,1,7,0,0,1932-12-26,presto,medium
Let's Dance,['Benny Goodman'],151560.0,0.978,0.484,0.512,0.888,0.124,-6.565,0.0539,202.963,0.893,1,8,1,0,1932-01-01,presto,short
Rosa de Amor - Remasterizado,"['Francisco Canaro', 'Domingo Conte']",197507.0,0.98,0.459,0.51,0.0032,0.553,-7.559,0.0401,127.938,0.728,0,2,0,0,1932-12-26,presto,medium
Tu Non Mi Lascerai,['Feruccio Tagliavini'],206067.0,0.984,0.327,0.197,0.104,0.317,-15.677,0.0511,105.799,0.151,1,0,3,0,1932-01-01,moderato,medium
Ati Katar Hridaye,['K Mullick'],178240.0,0.995,0.576,0.078,0.143,0.285,-24.442,0.197,130.845,0.505,1,11,0,0,1932-12-01,presto,short
Hacete el oso - Instrumental (Remasterizado),['Francisco Canaro'],168000.0,0.965,0.727,0.468,0.577,0.101,-6.055,0.0602,120.856,0.922,1,5,0,0,1932-12-19,presto,short
El Trapero - Remasterizado,"['Francisco Canaro', 'Ernesto Fama']",196000.0,0.987,0.726,0.333,0.694,0.169,-11.475,0.0774,127.22,0.817,1,5,0,0,1932-12-26,presto,medium
Coplas y Toros - Remasterizado,"['Francisco Canaro', 'Agustín Irusta']",196507.0,0.949,0.587,0.579,0.182,0.577,-5.592,0.0719,120.063,0.685,1,5,0,0,1932-12-26,presto,medium
Parlami d'amore Mariù,['De Sica Vittorio'],216027.0,0.996,0.369,0.305,0.118,0.157,-12.567,0.0404,79.657,0.415,0,0,0,0,1932-01-01,lento,medium
La Boca Está de Fiesta - Remasterizado,['Ignacio Corsini'],176840.0,0.989,0.652,0.236,8.29E-5,0.134,-16.909,0.228,124.517,0.75,0,4,0,0,1932-06-25,presto,short
Inspiración - Instrumental (Remasterizado),['Francisco Canaro'],228000.0,0.987,0.575,0.337,0.463,0.53,-5.606,0.0405,120.01,0.537,0,0,0,0,1932-12-26,presto,medium
Corazón Desierto - Remasterizado,"['Francisco Canaro', 'Agustín Irusta']",197493.0,0.977,0.425,0.455,0.014,0.39,-12.326,0.0769,178.5,0.704,0,7,1,0,1932-12-26,presto,medium
En un Atardecer,['Trío Los Chamas'],182021.0,0.887,0.654,0.562,6.39E-4,0.275,-11.195,0.172,148.955,0.685,0,11,0,0,1932-01-01,presto,medium
Las Vueltas de la Vida,['Ada Falcón'],170737.0,0.992,0.715,0.0711,0.0,0.274,-13.766,0.266,79.432,0.329,1,1,0,0,1932-01-12,lento,short
Halcón Negro - Instrumental (Remasterizado),['Francisco Canaro'],292507.0,0.988,0.378,0.421,0.764,0.186,-10.797,0.0493,142.027,0.427,0,4,0,0,1932-12-26,presto,medium
Ventanita Florida - Remasterizado,"['Francisco Canaro', 'Agustín Irusta']",165000.0,0.958,0.696,0.38,0.0262,0.0829,-4.195,0.0406,118.664,0.803,1,4,0,0,1932-12-26,moderato,short
Grazie dei fior,['Nilla Pizzi'],164560.0,0.982,0.35,0.133,2.63E-4,0.227,-15.977,0.046,83.607,0.19,1,8,0,0,1932-01-01,lento,short
Totor T'as Tort,['Georges Milton'],147447.0,0.913,0.866,0.449,0.0,0.0592,-10.211,0.198,116.133,0.911,0,0,0,0,1932-01-01,moderato,short
San Telmo - Remasterizado,"['Francisco Canaro', 'Agustín Irusta']",183000.0,0.893,0.752,0.215,0.00477,0.128,-11.277,0.0805,126.685,0.771,1,10,1,0,1932-12-26,presto,medium
Madreselva - Remasterizado,"['Francisco Canaro', 'Charlo']",209493.0,0.969,0.459,0.5,9.75E-4,0.212,-6.682,0.131,82.593,0.535,1,4,0,0,1932-12-19,lento,medium
Here's Hoping,"['Henry Hall', 'The BBC Dance Orchestra']",173307.0,0.947,0.381,0.22,0.0037,0.133,-19.441,0.0519,173.528,0.525,1,3,1,0,1932-01-01,presto,short
Eso Kole Kari Uma,['K Mullick'],208240.0,0.996,0.367,0.0402,0.0601,0.183,-25.259,0.0486,69.141,0.224,1,1,0,0,1932-12-01,lento,medium
Guitarra Gaucha - Remasterizado,['Ignacio Corsini'],135720.0,0.993,0.59,0.238,0.0479,0.222,-19.987,0.0425,119.966,0.653,1,3,0,0,1932-06-25,moderato,short
"Acte 3, le retour","['Marcel Pagnol', 'Raimu', 'Pierre Fresnay']",156253.0,0.984,0.521,0.665,7.15E-6,0.669,-13.564,0.935,71.641,0.46,0,7,0,0,1932-01-01,lento,short
Que Buena Raza De China,['Trío Los Chamas'],170606.0,0.721,0.742,0.66,0.0,0.131,-9.582,0.13,161.41,0.972,1,4,0,0,1932-01-01,presto,short
"Acte 2, scène 2","['Marcel Pagnol', 'Charpin', 'Vattier']",64693.0,0.983,0.629,0.498,3.78E-6,0.362,-12.455,0.888,98.674,0.539,0,1,0,0,1932-01-01,moderato,short
Santa Claus Came in the Spring,['Benny Goodman'],188600.0,0.961,0.581,0.219,0.0576,0.0811,-12.903,0.0705,149.33,0.847,0,7,2,0,1932-01-01,presto,medium
Indiana 29708-A,"['Jack Teagarden', 'Red Nichols & His Five Pennies']",161773.0,0.874,0.807,0.308,0.865,0.0595,-16.531,0.0585,104.557,0.886,1,7,1,0,1932-12-06,moderato,short
Si Tous Les Cocus,['Georges Milton'],154691.0,0.891,0.667,0.512,0.0,0.243,-9.328,0.374,135.317,0.9,1,8,0,0,1932-01-01,presto,short
Cobardía - Remasterizado,['Ignacio Corsini'],140267.0,0.992,0.59,0.146,0.188,0.203,-20.601,0.165,128.101,0.613,0,4,0,0,1932-06-25,presto,short
The Sheik,"['Jack Teagarden', 'Red Nichols & His Five Pennies']",197680.0,0.978,0.53,0.165,0.561,0.119,-15.86,0.168,168.436,0.464,0,7,0,0,1932-12-06,presto,medium
Se Viene la Maroma - Instrumental (Remasterizado),['Francisco Canaro'],185507.0,0.947,0.765,0.536,0.657,0.0764,-4.755,0.0696,118.094,0.891,1,2,0,0,1932-12-26,moderato,medium
Cuando Vuelva - Remasterizado,"['Francisco Canaro', 'Ernesto Fama']",158493.0,0.98,0.724,0.601,0.146,0.162,-8.595,0.0751,125.202,0.899,1,2,0,0,1932-12-26,presto,short
Silbando - Remasterizado,"['Francisco Canaro', 'Agustín Irusta']",178000.0,0.986,0.617,0.369,0.00262,0.583,-7.747,0.11,120.613,0.654,1,2,0,0,1932-12-26,presto,short
Chola - Instrumental (Remasterizado),['Francisco Canaro'],172493.0,0.967,0.676,0.578,0.813,0.364,-4.369,0.104,120.015,0.832,1,5,0,0,1932-12-19,presto,short
Volvió la Princesita - Remasterizado,"['Francisco Canaro', 'Ernesto Fama']",185507.0,0.985,0.392,0.473,0.0462,0.506,-5.567,0.0627,175.134,0.823,1,11,0,0,1932-12-19,presto,medium
On the Alamo,"['Jack Teagarden', 'Red Nichols & His Five Pennies']",186347.0,0.988,0.62,0.172,0.132,0.0656,-15.807,0.0454,127.87,0.668,1,2,1,0,1932-12-06,presto,medium
"Swing, Brother, Swing - Live","['Billie Holiday', 'Count Basie']",111760.0,0.935,0.672,0.434,2.94E-4,0.144,-9.138,0.0735,77.783,0.838,0,9,10,0,1933-01-01,lento,short
Everybody's Laughing (with Teddy Wilson & His Orchestra),"['Billie Holiday', 'Teddy Wilson']",181067.0,0.957,0.626,0.259,2.29E-4,0.358,-10.766,0.0379,115.819,0.505,0,5,10,0,1933-01-01,moderato,medium
I Wish I Had You - Take 1,['Billie Holiday'],180960.0,0.946,0.554,0.132,2.95E-6,0.115,-16.744,0.0477,99.133,0.324,1,10,9,0,1933-01-01,moderato,medium
My First Impression of You (with Teddy Wilson & His Orchestra) - Take 4,"['Billie Holiday', 'Teddy Wilson']",167560.0,0.882,0.65,0.242,3.7E-6,0.25,-12.218,0.0512,103.179,0.619,1,0,10,0,1933-01-01,moderato,short
Tell Me More-More-Then Some,['Billie Holiday'],187933.0,0.988,0.539,0.13,1.77E-5,0.0952,-12.667,0.042,78.889,0.29,0,0,10,0,1933-01-01,lento,medium
Back In Your Own Backyard - Take 1,['Billie Holiday'],159800.0,0.89,0.579,0.293,0.0,0.236,-12.056,0.0527,158.628,0.814,1,10,9,0,1933-01-01,presto,short
I Can't Believe That You're In Love with Me (with Teddy Wilson & His Orchestra),"['Billie Holiday', 'Teddy Wilson']",171067.0,0.939,0.697,0.135,8.41E-5,0.0626,-14.389,0.0391,102.587,0.674,1,5,10,0,1933-01-01,moderato,short
Váyase en Paz,['Guandulito'],177972.0,0.811,0.669,0.713,7.4E-4,0.214,-8.023,0.32,137.611,0.941,0,3,8,0,1933-01-01,presto,short
Let's Dream In the Moonlight (with Teddy Wilson & His Orchestra) - Take 2,"['Billie Holiday', 'Teddy Wilson']",173160.0,0.992,0.649,0.0909,0.00431,0.121,-12.938,0.0441,108.512,0.37,0,2,10,0,1933-01-01,moderato,short
It's Easy to Blame the Weather (with Teddy Wilson & His Orchestra),"['Billie Holiday', 'Teddy Wilson']",178867.0,0.94,0.681,0.201,2.25E-5,0.084,-14.562,0.0967,140.175,0.894,0,7,9,0,1933-01-01,presto,short
I Love My Man (with The All-Star Jam Band),"['Billie Holiday', 'The All Star Jam Band']",245533.0,0.955,0.553,0.21,1.94E-5,0.954,-11.569,0.0775,102.409,0.429,1,10,10,0,1933-01-01,moderato,medium
The Same Old Story - Take 3,['Billie Holiday'],189667.0,0.953,0.581,0.11,4.22E-6,0.401,-16.086,0.0382,86.414,0.44,0,9,7,0,1933-01-01,lento,medium
I Can't Get Started - Take 2,"['Billie Holiday', 'Count Basie']",168520.0,0.984,0.561,0.0647,1.88E-6,0.123,-14.839,0.0484,96.499,0.362,0,4,8,0,1933-01-01,moderato,short
You're so Desirable (with Teddy Wilson & His Orchestra) - Take 2,"['Billie Holiday', 'Teddy Wilson']",173627.0,0.967,0.742,0.107,7.29E-6,0.112,-12.924,0.0386,105.929,0.592,0,9,8,0,1933-01-01,moderato,short
Jump Steady Daddy,['Lucille Bogan'],167067.0,0.995,0.614,0.109,3.6E-4,0.188,-11.868,0.0364,92.094,0.461,0,10,5,0,1933-01-01,moderato,short
Give Me Time - Take 1,['Mildred Bailey'],192373.0,0.99,0.501,0.124,1.46E-5,0.179,-13.977,0.0619,80.202,0.304,0,7,4,0,1933-01-01,lento,medium
"Me, Myself and I - Take 1",['Billie Holiday'],157480.0,0.853,0.688,0.305,1.98E-5,0.213,-11.748,0.0815,155.712,0.838,0,6,9,0,1933-01-01,presto,short
April In My Heart (with Teddy Wilson & His Orchestra) - Take 2,"['Billie Holiday', 'Teddy Wilson']",191960.0,0.875,0.59,0.248,1.94E-4,0.149,-11.667,0.0548,103.43,0.64,1,0,8,0,1933-01-01,moderato,medium
Georgia On My Mind (with Eddie Heywood & His Orchestra) - Take 3,"['Billie Holiday', 'Eddie Heywood']",186093.0,0.988,0.569,0.0742,1.49E-4,0.528,-15.584,0.0345,86.027,0.264,0,7,7,0,1933-01-01,lento,medium
Don't Know If I'm Comin' or Goin' - Take 2,['Billie Holiday'],165027.0,0.966,0.516,0.26,0.654,0.382,-9.554,0.0482,86.337,0.386,0,0,8,0,1933-01-01,lento,short
El Cuento de la Vieja,['Guandulito'],183531.0,0.456,0.615,0.558,0.0,0.0389,-9.338,0.269,136.85,0.967,0,1,8,0,1933-01-01,presto,medium
Forget If You Can - Take 1,['Billie Holiday'],171547.0,0.87,0.725,0.167,0.0,0.232,-14.842,0.0477,97.034,0.629,1,0,8,0,1933-01-01,moderato,short
They Say (with Teddy Wilson & His Orchestra) - Take 2,"['Billie Holiday', 'Teddy Wilson']",183333.0,0.96,0.585,0.172,0.00333,0.0826,-12.835,0.0597,119.722,0.619,1,5,8,0,1933-01-01,moderato,medium
Shoutin' In That Amen Corner,['Mildred Bailey'],167133.0,0.917,0.695,0.413,6.61E-5,0.366,-9.819,0.187,126.281,0.844,1,5,4,0,1933-01-01,presto,short
You Go to My Head - Take 2,['Billie Holiday'],174200.0,0.881,0.588,0.212,0.0,0.116,-12.772,0.0372,90.274,0.457,0,7,10,0,1933-01-01,moderato,short
Under a Blue Jungle Moon - Take 2,['Billie Holiday'],182827.0,0.98,0.49,0.158,2.3E-4,0.122,-14.713,0.054,88.087,0.276,1,1,8,0,1933-01-01,lento,medium
Pig Iron Sally,['Lucille Bogan'],177400.0,0.962,0.465,0.167,0.0,0.172,-9.941,0.083,78.05,0.576,0,10,4,0,1933-01-01,lento,short
No Regrets - Take 2,['Billie Holiday'],155133.0,0.964,0.673,0.336,1.22E-6,0.255,-9.102,0.0448,130.325,0.865,1,3,9,0,1933-01-01,presto,short
I'll Never Fail You (with Teddy Wilson & His Orchestra),"['Billie Holiday', 'Teddy Wilson']",177973.0,0.981,0.602,0.201,0.136,0.0828,-11.757,0.0515,140.107,0.398,0,2,9,0,1933-01-01,presto,short
My First Impression of You (with Teddy Wilson & His Orchestra) - Take 3,"['Billie Holiday', 'Teddy Wilson']",172893.0,0.895,0.61,0.215,1.36E-5,0.147,-14.132,0.0443,101.026,0.593,1,0,8,0,1933-01-01,moderato,short
I Hear Music - Take 2,['Billie Holiday'],159360.0,0.911,0.6,0.306,2.37E-4,0.397,-10.592,0.0601,165.517,0.743,1,5,7,0,1933-01-01,presto,short
I've Got a Date with a Dream - Take 2,['Billie Holiday'],166973.0,0.964,0.697,0.14,4.57E-6,0.093,-14.259,0.0626,97.704,0.521,1,10,7,0,1933-01-01,moderato,short
Am I Blue? - Take 3,['Billie Holiday'],164773.0,0.98,0.357,0.0656,4.23E-5,0.141,-11.747,0.0341,78.208,0.29,1,1,7,0,1933-01-01,lento,short
Now They Call It Swing - Take 1,['Billie Holiday'],186373.0,0.814,0.577,0.252,0.0,0.074,-13.473,0.0682,149.374,0.814,1,5,9,0,1933-01-01,presto,medium
Practice Makes Perfect - Take 2,['Billie Holiday'],155000.0,0.92,0.63,0.283,0.00408,0.0712,-9.173,0.041,76.251,0.575,0,5,8,0,1933-01-01,lento,short
Who Loves You? (with Teddy Wilson & His Orchestra) - Take 3,"['Billie Holiday', 'Teddy Wilson']",194133.0,0.981,0.655,0.281,0.102,0.148,-11.946,0.0611,164.117,0.885,0,9,8,0,1933-01-01,presto,medium
Let's Do It (with Eddie Heywood & His Orchestra) - Take 1,"['Billie Holiday', 'Eddie Heywood']",175133.0,0.923,0.527,0.177,0.0,0.31,-14.094,0.0463,142.083,0.576,0,5,8,0,1933-01-01,presto,short
Loveless Love (with Benny Carter & His All Star Orchestra) - Take 1,"['Billie Holiday', 'Benny Carter & His All Star Orchestra']",194933.0,0.972,0.593,0.118,0.0141,0.119,-14.224,0.033,108.615,0.617,0,9,8,0,1933-01-01,moderato,medium
That's All I Ask of You - Alternate Take,['Billie Holiday'],178507.0,0.839,0.654,0.159,0.0,0.717,-13.883,0.0683,103.412,0.376,1,0,8,0,1933-01-01,moderato,short
If Dreams Come True (with Teddy Wilson & His Orchestra) - Take 2,"['Billie Holiday', 'Teddy Wilson']",185213.0,0.95,0.635,0.254,0.00304,0.304,-12.311,0.126,169.252,0.691,0,9,9,0,1933-01-01,presto,medium
Practice Makes Perfect - Take 3,['Billie Holiday'],162107.0,0.885,0.537,0.279,0.0013,0.0358,-9.014,0.0452,145.604,0.607,0,5,7,0,1933-01-01,presto,short
The Moon Looks Down and Laughs - Take 2,['Billie Holiday'],176347.0,0.849,0.698,0.158,0.0,0.0967,-15.064,0.048,100.801,0.597,1,10,8,0,1933-01-01,moderato,short
Mean to Me (with Teddy Wilson & His Orchestra) - Take 2,"['Billie Holiday', 'Teddy Wilson']",186000.0,0.987,0.686,0.184,0.24,0.229,-15.126,0.0404,109.739,0.565,0,9,8,0,1933-01-01,moderato,medium
Faccetta Nera,['Carlo Buti Con Orchestra Stefano Ferruzzi'],138800.0,0.903,0.762,0.291,0.0,0.317,-12.402,0.113,125.099,0.936,1,9,9,0,1933-01-01,presto,short
Falling In Love Again - Take 1,['Billie Holiday'],169773.0,0.968,0.588,0.128,0.0,0.16,-11.361,0.0485,128.014,0.542,0,5,9,0,1933-01-01,presto,short
I'm Gonna Lock My Heart (And Throw Away the Key) - Take 2,['Billie Holiday'],128000.0,0.946,0.576,0.249,8.67E-5,0.113,-14.101,0.11,162.564,0.72,1,5,8,0,1933-01-01,presto,short
It's a Sin to Tell a Lie (with Teddy Wilson & His Orchestra) - Take 2,"['Billie Holiday', 'Teddy Wilson']",188200.0,0.933,0.701,0.149,3.61E-6,0.115,-11.724,0.0377,71.823,0.526,1,5,7,0,1933-01-01,lento,medium
St. Louis Blues - Take 2,['Billie Holiday'],173067.0,0.97,0.65,0.152,0.00115,0.432,-13.191,0.0406,112.103,0.498,0,9,7,0,1933-01-01,moderato,short
Walkin' Blues,['Lucille Bogan'],173907.0,0.992,0.42,0.12,0.0,0.0998,-11.156,0.0359,87.816,0.525,1,9,5,0,1933-01-01,lento,short
Hungry Man's Scuffle,['Lucille Bogan'],165133.0,0.989,0.776,0.447,0.144,0.133,-10.309,0.148,131.66,0.794,1,3,5,0,1933-01-01,presto,short
They Can't Take That Away from Me - Take 2,['Billie Holiday'],173933.0,0.946,0.662,0.286,0.023,0.0756,-10.58,0.0447,93.503,0.397,1,10,10,0,1933-01-01,moderato,short
Having Myself a Time - Take 2,['Billie Holiday'],152080.0,0.917,0.649,0.267,0.0,0.297,-15.199,0.0664,109.547,0.585,1,10,8,0,1933-01-01,moderato,short
You're so Desirable (with Teddy Wilson & His Orchestra) - Take 1,"['Billie Holiday', 'Teddy Wilson']",171733.0,0.987,0.723,0.0865,0.00101,0.163,-15.228,0.0469,108.112,0.529,0,4,9,0,1933-01-01,moderato,short
All of Me (with Eddie Heywood & His Orchestra) - Take 3,"['Billie Holiday', 'Eddie Heywood']",237173.0,0.983,0.506,0.0903,2.8E-4,0.487,-14.551,0.0357,110.037,0.435,0,2,7,0,1933-01-01,moderato,medium
It's a Sin to Tell a Lie (with Teddy Wilson & His Orchestra) - Take 3,"['Billie Holiday', 'Teddy Wilson']",186893.0,0.945,0.639,0.131,1.14E-5,0.105,-12.66,0.0489,144.652,0.418,1,5,7,0,1933-01-01,presto,medium
Why Did I Always Depend On You?,['Billie Holiday'],151200.0,0.918,0.624,0.23,3.29E-4,0.22,-11.728,0.0406,111.746,0.399,1,5,9,0,1933-01-01,moderato,short
Georgia On My Mind (with Eddie Heywood & His Orchestra) - Take 2,"['Billie Holiday', 'Eddie Heywood']",178707.0,0.99,0.464,0.0992,0.00175,0.542,-14.498,0.034,89.524,0.252,0,7,7,0,1933-01-01,lento,short
Let's Dream In the Moonlight (with Teddy Wilson & His Orchestra) - Take 1,"['Billie Holiday', 'Teddy Wilson']",174200.0,0.947,0.659,0.0983,2.26E-5,0.098,-13.066,0.0431,107.992,0.474,1,5,10,0,1933-01-01,moderato,short
You're Too Lovely to Last - Take 2,['Billie Holiday'],181733.0,0.943,0.423,0.167,5.76E-6,0.264,-11.086,0.034,81.119,0.344,0,0,7,0,1933-01-01,lento,medium
God Bless the Child - Take 3,['Billie Holiday'],152133.0,0.975,0.452,0.132,0.0,0.217,-10.628,0.0342,78.102,0.241,0,7,7,0,1933-01-01,lento,short
I'm All for You - Take 1,['Billie Holiday'],188107.0,0.96,0.426,0.194,2.48E-5,0.33,-12.208,0.0366,78.375,0.206,1,5,9,0,1933-01-01,lento,medium
Without Your Love - Take 2,['Billie Holiday'],174080.0,0.887,0.8,0.127,1.71E-4,0.297,-14.506,0.0543,118.641,0.792,1,5,8,0,1933-01-01,moderato,short
They Say (with Teddy Wilson & His Orchestra) - Take 1,"['Billie Holiday', 'Teddy Wilson']",190467.0,0.944,0.562,0.237,2.57E-5,0.0807,-10.53,0.0599,113.994,0.551,1,5,9,0,1933-01-01,moderato,medium
What Shall I Say? (with Teddy Wilson & His Orchestra),"['Billie Holiday', 'Teddy Wilson']",184000.0,0.802,0.79,0.167,0.0,0.132,-12.845,0.0842,115.674,0.745,1,8,8,0,1933-01-01,moderato,medium
The Same Old Story - Take 2,['Billie Holiday'],189933.0,0.966,0.526,0.144,9.17E-6,0.413,-13.75,0.0338,85.942,0.391,0,9,9,0,1933-01-01,lento,medium
Until the Real Thing Comes Along (with Teddy Wilson & His Orchestra) - Take 2,"['Billie Holiday', 'Teddy Wilson']",197893.0,0.981,0.524,0.0325,1.48E-5,0.0989,-13.361,0.0352,134.889,0.387,1,0,7,0,1933-01-01,presto,medium
I Cried for You (with Benny Goodman & His Orchestra),"['Billie Holiday', 'Benny Goodman']",149507.0,0.979,0.582,0.33,0.0,0.174,-11.573,0.0385,73.012,0.695,1,5,7,0,1933-01-01,lento,short
Skin Game Blues,['Lucille Bogan'],176400.0,0.994,0.63,0.192,0.0,0.143,-10.656,0.0454,86.495,0.698,1,10,5,0,1933-01-01,lento,short
You're Gonna See a Lot of Me (with Teddy Wilson & His Orchestra) - Take 1,"['Billie Holiday', 'Teddy Wilson']",177267.0,0.98,0.703,0.196,1.73E-5,0.0678,-10.582,0.0548,114.905,0.354,0,2,9,0,1933-01-01,moderato,short
I Wish I Had You - Take 2,['Billie Holiday'],168800.0,0.974,0.638,0.146,1.06E-5,0.274,-15.832,0.0463,104.924,0.426,1,10,8,0,1933-01-01,moderato,short
I'm All for You - Take 2,['Billie Holiday'],207467.0,0.97,0.47,0.215,1.3E-4,0.37,-10.214,0.0409,79.219,0.246,1,5,7,0,1933-01-01,lento,medium
Practice Makes Perfect - Take 1,['Billie Holiday'],154960.0,0.897,0.667,0.27,5.58E-4,0.0844,-9.052,0.0373,76.454,0.663,0,5,8,0,1933-01-01,lento,short
Everything Happens for the Best,['Billie Holiday'],168760.0,0.935,0.568,0.278,0.0,0.257,-10.254,0.054,95.737,0.403,1,10,10,0,1933-01-01,moderato,short
Jim (with Teddy Wilson & His Orchestra) - Take 2,"['Billie Holiday', 'Teddy Wilson']",184467.0,0.983,0.476,0.132,3.22E-6,0.107,-12.906,0.0375,83.565,0.428,0,0,8,0,1933-01-01,lento,medium
"Hello, My Darling (with Teddy Wilson & His Orchestra) - Take 2","['Billie Holiday', 'Teddy Wilson']",162107.0,0.97,0.739,0.15,0.00233,0.42,-13.117,0.0391,101.369,0.532,1,7,8,0,1933-01-01,moderato,short
On the Sentimental Side - Take 1,['Billie Holiday'],186613.0,0.911,0.648,0.132,0.0,0.268,-15.063,0.0426,90.773,0.494,1,5,9,0,1933-01-01,moderato,medium
You're Gonna See a Lot of Me (with Teddy Wilson & His Orchestra) - Take 2,"['Billie Holiday', 'Teddy Wilson']",178693.0,0.966,0.728,0.153,3.33E-6,0.161,-12.489,0.0488,113.952,0.494,0,2,9,0,1933-01-01,moderato,short
Forget If You Can - Take 2,['Billie Holiday'],167800.0,0.914,0.687,0.247,0.0,0.34,-12.785,0.0377,97.199,0.721,1,0,8,0,1933-01-01,moderato,short
Some Other Spring,['Billie Holiday'],181067.0,0.912,0.596,0.151,0.0,0.104,-12.484,0.0335,84.635,0.214,0,5,8,0,1933-01-01,lento,medium
Do Nothing 'Til You Hear from Me / I 'll Get By (with The All-Star Jam Band),"['Billie Holiday', 'The All Star Jam Band']",298093.0,0.973,0.45,0.164,3.71E-6,0.951,-12.649,0.112,180.327,0.462,1,1,7,0,1933-01-01,presto,medium
Laughing at Life - Take 2,['Billie Holiday'],174093.0,0.901,0.522,0.332,0.0,0.305,-10.607,0.0535,181.593,0.713,0,6,7,0,1933-01-01,presto,short
More Than You Know (with Teddy Wilson & His Orchestra) - Take 2,"['Billie Holiday', 'Teddy Wilson']",183907.0,0.901,0.682,0.158,2.42E-6,0.0817,-11.946,0.0423,99.69,0.512,1,7,7,0,1933-01-01,moderato,medium
That's Life I Guess (with Teddy Wilson & His Orchestra) - Take 2,"['Billie Holiday', 'Teddy Wilson']",198773.0,0.82,0.778,0.225,1.9E-5,0.11,-13.586,0.0541,104.396,0.797,0,5,9,0,1933-01-01,moderato,medium
I'll Get By (As Long As I Have You) (with Teddy Wilson & His Orchestra) - Take 2,"['Billie Holiday', 'Teddy Wilson']",186400.0,0.987,0.732,0.202,0.827,0.079,-13.787,0.0395,118.453,0.503,1,5,8,0,1933-01-01,moderato,medium
