name,artists,duration_ms,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,mode,key,popularity,explicit,formatted_date,tempo_category,duration_category
My Sundown,['Jimmy Eat World'],347867.0,0.133,0.528,0.428,0.874,0.117,-12.206,0.026,96.187,0.161,1,3,40,0,2001-07-17,moderato,long
Heartbreaker,['Bee Gees'],263400.0,0.0431,0.6,0.5,0.0409,0.249,-7.91,0.0533,201.92,0.436,1,7,48,0,2001-11-20,presto,medium
Innocent Heart,['Brian Crain'],194907.0,0.939,0.184,0.138,0.878,0.142,-16.141,0.0368,75.294,0.152,1,0,43,0,2001-01-01,lento,medium
En Que Falle,['Los Tigres Del Norte'],229133.0,0.237,0.861,0.531,3.56E-5,0.121,-6.143,0.0346,105.955,0.919,0,0,46,0,2002-01-01,moderato,medium
Burning Love,['Elvis Presley'],176840.0,0.115,0.648,0.953,1.64E-4,0.22,-4.551,0.0361,143.067,0.97,0,11,46,0,2002-09-24,presto,short
Cut Your Ribbon,['Sparta'],184613.0,0.00423,0.515,0.801,9.99E-6,0.177,-3.905,0.0334,107.66,0.758,1,4,39,0,2002-01-01,moderato,medium
"Te Aviso, Te Anuncio (Tango)",['Shakira'],223400.0,0.0183,0.604,0.896,1.66E-5,0.0313,-5.385,0.0497,179.34,0.636,0,11,52,0,2002-01-01,presto,medium
Lightsabre Cocksucking Blues,['Mclusky'],111360.0,0.00157,0.452,0.878,0.0,0.246,-6.61,0.26,91.492,0.485,0,10,41,1,2002-02-25,moderato,short
Backtight,['Jaheim'],225240.0,0.203,0.687,0.456,0.0,0.225,-9.298,0.0898,77.387,0.356,1,4,36,0,2002-11-05,lento,medium
Dry Spell,['Pepper'],235320.0,0.0758,0.663,0.534,9.12E-5,0.302,-6.836,0.0496,167.456,0.935,0,9,37,0,2002-03-26,presto,medium
Scary Moves,['Bad Meets Evil'],225253.0,0.0874,0.629,0.903,5.48E-5,0.322,-6.676,0.286,92.914,0.829,1,6,42,0,2002-01-01,moderato,medium
Bridge to Cross,['Black Label Society'],349507.0,0.0809,0.63,0.484,0.539,0.0795,-7.233,0.0259,125.121,0.247,0,3,44,0,2002-03-04,presto,long
Aunque Sea Poco - Unplugged,['Voz Veis'],205010.0,0.868,0.635,0.213,0.0,0.135,-15.091,0.0723,89.914,0.548,1,10,50,0,2002-09-17,lento,medium
Harry's Wondrous World,['John Williams'],301880.0,0.873,0.178,0.266,0.917,0.0979,-13.791,0.0331,84.537,0.191,1,0,43,0,2002-11-11,lento,long
Introducing Colin,['John Williams'],109173.0,0.971,0.229,0.0396,0.784,0.122,-25.33,0.035,79.006,0.0794,1,2,43,0,2002-11-11,lento,short
Who Do You Love (feat. Ronnie Hawkins) - Concert Version,"['The Band', 'Ronnie Hawkins']",291067.0,0.113,0.518,0.98,0.061,0.979,-6.172,0.145,104.933,0.595,1,9,40,0,2002-12-16,moderato,medium
Nothing Could Come Between Us,['Theory of a Deadman'],205373.0,5.74E-4,0.413,0.805,0.0,0.295,-5.04,0.0405,156.095,0.459,1,6,36,0,2002-01-01,presto,medium
Life Goes On,['Donell Jones'],278933.0,0.258,0.756,0.47,3.39E-6,0.286,-6.684,0.0613,121.976,0.616,0,11,40,0,2002-06-04,presto,medium
Kiss Me - AOL Sessions Acoustic Version,['Sixpence None The Richer'],181133.0,0.892,0.568,0.193,1.5E-6,0.0982,-11.522,0.0283,99.397,0.494,1,3,54,0,2002-01-01,moderato,medium
La Herida,['Los Estramboticos'],237667.0,0.00824,0.751,0.806,0.0,0.0865,-5.592,0.0412,130.058,0.764,0,11,59,0,2002-01-01,presto,medium
Hot This Year,['Dirtsman'],222627.0,0.14,0.857,0.822,0.586,0.164,-6.276,0.0589,92.975,0.868,1,0,43,0,2002-01-01,moderato,medium
Holiday In Spain,['Counting Crows'],228747.0,0.55,0.667,0.493,0.0,0.141,-7.917,0.0292,125.641,0.252,1,2,36,0,2002-07-08,presto,medium
Atrapado En Tus Redes,['Los Angeles De Charly'],246053.0,0.106,0.683,0.609,0.0,0.259,-3.778,0.0284,148.298,0.645,0,9,47,0,2002-01-01,presto,medium
Mi'Ma'amakim (Out Of The Depths),['Idan Raichel'],351133.0,0.6,0.418,0.798,0.0,0.19,-6.139,0.0442,180.049,0.42,1,11,44,0,2002-06-11,presto,long
When I Get You Alone,['Robin Thicke'],217133.0,0.0525,0.748,0.857,0.0,0.0549,-4.701,0.0627,107.032,0.714,0,7,36,0,2002-12-13,moderato,medium
Grab Thy Hand,['Chevelle'],253360.0,5.65E-4,0.336,0.905,0.143,0.0783,-3.335,0.0914,144.243,0.397,1,4,37,0,2002-01-01,presto,medium
All About Lovin' You,['Bon Jovi'],226027.0,0.13,0.453,0.572,0.0,0.145,-5.669,0.0296,133.986,0.249,1,7,53,0,2002-01-01,presto,medium
Baretta's Theme,['Sammy Davis Jr.'],145613.0,0.353,0.643,0.908,4.77E-6,0.284,-7.839,0.0579,104.75,0.693,0,4,49,0,2002-01-01,moderato,short
Runaway - 2006 Remaster,['Red Hot Chili Peppers'],270827.0,0.0985,0.51,0.859,5.61E-6,0.216,-3.482,0.0364,131.868,0.252,1,0,45,0,2002-07-09,presto,medium
East River Drive,['Russ Freeman'],299267.0,0.253,0.644,0.739,0.566,0.262,-5.925,0.0341,156.064,0.515,0,2,39,0,2002-01-01,presto,medium
I Do (Cherish You),['98º'],225933.0,0.596,0.572,0.485,0.0,0.131,-7.337,0.0362,81.019,0.257,1,8,64,0,2002-05-07,lento,medium
The Flying Car,['John Williams'],248187.0,0.958,0.415,0.335,0.899,0.168,-16.82,0.0407,79.864,0.15,1,7,43,0,2002-11-11,lento,medium
High Fidelity,['Jurassic 5'],187467.0,0.171,0.901,0.774,0.0,0.144,-4.023,0.247,97.088,0.891,0,4,42,0,2002-01-01,moderato,medium
Still Say Thank You,['Smokie Norful'],331360.0,0.123,0.357,0.531,0.0,0.114,-6.939,0.0466,85.928,0.236,1,1,36,0,2002-01-01,lento,long
Move It Like This,['Baha Men'],204360.0,0.199,0.829,0.982,0.0,0.383,-2.355,0.108,129.897,0.905,0,11,38,0,2002-01-01,presto,medium
Deep Red Bells,['Neko Case'],243707.0,0.147,0.378,0.653,2.16E-5,0.102,-7.427,0.0339,112.704,0.483,0,11,38,0,2002-08-20,moderato,medium
First Time Ever I Saw Your Face,['Johnny Cash'],232000.0,0.915,0.36,0.113,0.0138,0.114,-13.866,0.0336,130.966,0.202,1,0,44,0,2002-01-01,presto,medium
La Maquinita,['Big Circo'],239173.0,0.0702,0.712,0.85,0.0394,0.0971,-4.507,0.0837,200.031,0.841,1,5,41,0,2002-01-01,presto,medium
Pass The Courvoisier Remix,"['Busta Rhymes', 'Diddy', 'Pharrell Williams']",239707.0,0.123,0.585,0.775,0.0,0.0525,-4.857,0.322,98.133,0.588,1,2,35,1,2002-01-01,moderato,medium
Too Much to Ask,['Avril Lavigne'],225400.0,0.00897,0.498,0.701,0.0,0.0991,-6.743,0.0311,146.863,0.408,1,7,47,0,2002-06-04,presto,medium
The Mess Inside,['The Mountain Goats'],215587.0,0.874,0.646,0.674,0.0168,0.34,-7.461,0.0458,110.96,0.601,1,7,38,0,2002-01-01,moderato,medium
"\"Transformation - From \"\"Beauty and the Beast\"\"/Soundtrack Version\"",['Alan Menken'],348787.0,0.84,0.203,0.161,0.532,0.103,-18.626,0.0388,113.753,0.0594,1,5,41,0,2002-01-01,moderato,long
Untitled #1 - Vaka,['Sigur Rós'],398320.0,0.919,0.128,0.133,0.657,0.105,-13.919,0.0385,66.897,0.0397,1,8,46,0,2002-02-16,lento,long
Intoxication,['Disturbed'],191427.0,2.51E-4,0.601,0.997,1.46E-4,0.225,-3.434,0.0729,100.076,0.302,1,11,41,0,2002-09-16,moderato,medium
I Get Out - Live,['Ms. Lauryn Hill'],317333.0,0.535,0.559,0.528,0.0,0.704,-6.897,0.508,180.879,0.694,0,11,40,0,2002-05-07,presto,long
Mentiroso,['Enrique Iglesias'],235107.0,0.81,0.596,0.553,4.82E-4,0.15,-6.967,0.0311,87.944,0.318,1,8,48,0,2002-01-01,lento,medium
Master Blaster (Jammin') - Single Version,['Stevie Wonder'],291693.0,0.0408,0.879,0.508,9.03E-4,0.099,-11.126,0.0554,131.082,0.969,0,5,49,0,2002-10-29,presto,medium
Won't You Stay,['Norman Brown'],236307.0,0.59,0.604,0.528,8.12E-5,0.166,-9.098,0.0573,83.924,0.357,0,7,37,0,2002-01-01,lento,medium
The Young Crazed Peeling,['The Distillers'],196227.0,0.0044,0.247,0.969,0.0,0.409,-3.279,0.127,194.18,0.51,1,0,42,0,2002-02-12,presto,medium
Beautiful,['Tweet'],245667.0,0.789,0.604,0.398,0.0403,0.0975,-8.02,0.0257,70.86,0.267,0,5,37,0,2002-04-02,lento,medium
Everytime You Go Away,['Paul Young'],321573.0,0.177,0.607,0.643,1.53E-4,0.118,-11.493,0.0435,164.256,0.715,1,5,35,0,2002-01-01,presto,long
Choose U,['Project Pat'],178493.0,0.0381,0.746,0.693,8.59E-4,0.231,-6.742,0.0409,155.696,0.573,1,7,36,1,2002-07-16,presto,short
See America Right,['The Mountain Goats'],112200.0,0.111,0.713,0.821,0.0193,0.18,-6.566,0.0395,129.792,0.842,0,4,38,0,2002-01-01,presto,short
Don't Change,['INXS'],266027.0,2.52E-4,0.276,0.883,0.462,0.0973,-5.625,0.0446,164.052,0.164,1,9,36,0,2002-06-04,presto,medium
Greenthumb,['Bongzilla'],247013.0,1.73E-4,0.23,0.95,0.811,0.108,-6.288,0.0657,132.238,0.302,1,8,40,1,2002-09-23,presto,medium
Afortunado,['Joan Sebastian'],195117.0,0.872,0.494,0.384,0.0,0.0685,-6.714,0.0928,204.803,0.966,1,9,43,0,2002-12-17,presto,medium
Fell in Love with a Girl,['The White Stripes'],111133.0,0.692,0.336,0.977,4.26E-4,0.596,-1.663,0.126,95.709,0.46,1,0,43,0,2002-01-01,moderato,short
Still Loving You - Single Version,['Scorpions'],288240.0,0.518,0.301,0.436,0.00715,0.573,-6.62,0.0261,104.469,0.122,0,8,46,0,2002-05-28,moderato,medium
Cold Shot,['Stevie Ray Vaughan'],240760.0,0.323,0.45,0.597,6.82E-4,0.105,-9.356,0.037,109.987,0.688,1,6,39,0,2002-08-27,moderato,medium
Soun Tha Mi Primer Amor - Remastered,['Kinky'],191000.0,0.0805,0.83,0.838,0.517,0.073,-6.77,0.0776,104.418,0.829,1,6,57,0,2002-03-26,moderato,medium
Pussycat,['Missy Elliott'],272333.0,0.125,0.888,0.421,0.0,0.465,-8.894,0.218,89.981,0.6,1,1,38,1,2002-11-11,lento,medium
Kyur4 Th Ich (Chairman Hahn Reanimation),['Linkin Park'],152533.0,0.0436,0.672,0.974,0.654,0.828,-5.604,0.113,102.129,0.296,0,10,35,0,2002-07-29,moderato,short
This Is the Place,['Red Hot Chili Peppers'],257693.0,0.002,0.611,0.732,0.0,0.12,-4.137,0.0347,113.451,0.475,0,9,45,1,2002-07-09,moderato,medium
Graveyard Disciples,['Black Label Society'],201120.0,8.04E-4,0.547,0.858,0.0942,0.188,-2.997,0.0277,91.717,0.528,1,0,39,0,2002-03-04,moderato,medium
Nunca Te Quedas,['Frankie Ruiz'],289960.0,0.272,0.649,0.551,0.0,0.356,-11.412,0.036,178.403,0.882,1,0,35,0,2002-01-01,presto,medium
Ya Soshla S Uma,['t.A.T.u.'],214253.0,0.0522,0.615,0.778,0.154,0.104,-5.229,0.0396,90.005,0.414,1,1,48,0,2002-01-01,moderato,medium
Play No Games,"['Oobie', 'Trick Daddy', 'Fat Joe', 'Lil Jon & The East Side Boyz']",252307.0,0.0981,0.882,0.541,0.0,0.108,-9.6,0.252,92.004,0.709,0,11,36,1,2002-10-29,moderato,medium
"Mercy, Severity",['Mudvayne'],294507.0,0.00122,0.672,0.951,0.0355,0.0987,-5.337,0.0878,115.072,0.656,1,1,38,0,2002-11-12,moderato,medium
Capricorn (A Brand New Name),['Thirty Seconds To Mars'],233000.0,1.64E-4,0.468,0.801,0.0212,0.18,-5.724,0.0453,90.034,0.163,0,5,44,0,2002-01-01,moderato,medium
I'm In Love Again,['Fats Domino'],117267.0,0.827,0.684,0.632,0.0,0.0211,-4.358,0.0359,128.849,0.964,1,1,38,0,2002-01-01,presto,short
Faded from the Winter,['Iron & Wine'],197733.0,0.861,0.563,0.338,0.883,0.208,-11.612,0.0292,90.021,0.449,1,2,38,0,2002-09-24,moderato,medium
Life to Lifeless,['Killswitch Engage'],197093.0,6.63E-5,0.593,0.947,0.0294,0.0906,-4.015,0.0794,125.979,0.418,0,5,40,0,2002-01-01,presto,medium
Space Oddity - 1999 Remaster,['David Bowie'],316333.0,0.0169,0.31,0.423,1.35E-5,0.365,-12.902,0.0324,136.205,0.457,1,0,36,0,2002-01-01,presto,long
Hand Me Down,['Matchbox Twenty'],302827.0,0.368,0.501,0.789,1.52E-6,0.16,-5.372,0.044,134.026,0.238,1,1,38,0,2002-11-01,presto,long
Woman In Love,['Barbra Streisand'],231227.0,0.489,0.484,0.469,9.58E-5,0.291,-7.35,0.0257,169.678,0.307,0,3,51,0,2002-01-29,presto,medium
Phase,['Breaking Benjamin'],270600.0,0.00102,0.483,0.689,0.264,0.0921,-6.879,0.0434,176.13,0.2,0,6,38,0,2002-01-01,presto,medium
Iron Lion Zion,['Bob Marley & The Wailers'],192707.0,0.0101,0.713,0.643,0.00117,0.262,-6.837,0.0325,142.378,0.801,0,6,50,0,2002-01-01,presto,medium
Positive Vibes,['Kottonmouth Kings'],222160.0,0.0279,0.577,0.906,0.0,0.624,-2.986,0.0766,98.046,0.55,1,1,37,1,2002-01-01,moderato,medium
Love's Train,['Con Funk Shun'],318493.0,0.172,0.7,0.487,1.97E-6,0.0635,-9.6,0.0314,140.982,0.73,0,6,35,0,2002-01-01,presto,long
When You Touch Me,['Brandy'],342973.0,0.0468,0.675,0.607,2.64E-4,0.482,-6.067,0.0311,114.048,0.475,0,7,35,0,2002-02-25,moderato,long
Darkness,['Disturbed'],236600.0,0.723,0.311,0.283,0.0483,0.12,-13.229,0.0306,172.029,0.0697,0,3,41,0,2002-09-16,presto,medium
"\"Jonah Was A Prophet - From \"\"Jonah: A VeggieTales Movie\"\" Soundtrack\"",['VeggieTales'],166400.0,0.491,0.816,0.541,0.0,0.169,-6.808,0.173,109.206,0.482,0,5,37,0,2002-01-01,moderato,short
Ophelia - Concert Version,['The Band'],225707.0,0.0568,0.364,0.974,0.00415,0.992,-5.284,0.101,186.837,0.584,1,0,39,0,2002-12-16,presto,medium
American Cliche,['Filter'],217627.0,4.45E-5,0.515,0.865,0.314,0.254,-5.233,0.0446,84.015,0.357,1,2,39,0,2002-07-30,lento,medium
Morning Passages,['Philip Glass'],333733.0,0.979,0.244,0.107,0.869,0.159,-22.906,0.0348,106.323,0.0325,1,3,45,0,2002-12-05,moderato,long
Beneath the Piano,['The Devil Makes Three'],153187.0,0.222,0.788,0.606,0.0,0.113,-7.581,0.0444,118.159,0.918,1,4,38,0,2002-11-01,moderato,short
Nothin' Else,['Justin Timberlake'],298840.0,0.244,0.812,0.674,0.0398,0.0936,-10.857,0.061,117.027,0.88,0,5,43,0,2002-11-04,moderato,medium
"Hierba, Polvo Y Plomo",['Los Invasores De Nuevo León'],169160.0,0.275,0.863,0.411,0.0,0.122,-10.386,0.0951,97.953,0.887,1,8,35,0,2002-01-01,moderato,short
El Rey,['Vicente Fernández'],154227.0,0.56,0.456,0.478,0.0,0.14,-2.27,0.0291,81.867,0.514,1,2,40,0,2002-03-22,lento,short
Te Metiste En Mi Cama,['Palomo'],192373.0,0.481,0.692,0.525,3.09E-6,0.19,-7.766,0.0458,78.278,0.674,1,6,46,0,2002-01-01,lento,medium
The Element of One,['Killswitch Engage'],248733.0,3.62E-5,0.356,0.967,0.0232,0.118,-4.518,0.0867,184.034,0.139,1,8,40,0,2002-01-01,presto,medium
What Is This?,['Walter Hawkins'],369973.0,0.53,0.352,0.63,0.0,0.653,-13.098,0.13,106.267,0.4,1,6,36,0,2002-02-15,moderato,long
Sweetest Goodbye,['Maroon 5'],270747.0,0.15,0.557,0.819,0.0,0.185,-5.985,0.0983,163.986,0.721,0,3,42,0,2002-01-01,presto,medium
Orchids,['Stone Sour'],264200.0,0.00327,0.598,0.86,0.0,0.239,-4.589,0.0658,110.745,0.283,1,4,42,0,2002-08-19,moderato,medium
Ancient Words,['Michael W. Smith'],276067.0,0.752,0.235,0.208,0.0,0.947,-14.046,0.0317,144.471,0.226,1,7,42,0,2002-01-01,presto,medium
Stay With Me,['Finch'],242933.0,2.6E-4,0.274,0.962,0.0,0.0926,-4.454,0.0974,96.142,0.494,1,10,36,0,2002-01-01,moderato,medium
Silent Sigh,['Badly Drawn Boy'],284707.0,0.0724,0.598,0.657,1.37E-5,0.114,-9.538,0.0252,104.044,0.549,1,0,51,0,2002-04-08,moderato,medium
Why I Love You,['B2K'],240640.0,0.0482,0.698,0.618,0.0,0.116,-5.83,0.0282,89.981,0.37,1,0,38,0,2002-01-01,lento,medium
This Side,['Nickel Creek'],213400.0,0.309,0.509,0.725,0.0,0.169,-7.665,0.0356,179.964,0.702,1,9,36,0,2002-01-01,presto,medium
Sorrow,['Box Car Racer'],206707.0,4.56E-4,0.515,0.86,0.00166,0.0586,-5.485,0.0361,149.327,0.255,1,9,41,1,2002-01-01,presto,medium
Making Pies,['Patty Griffin'],219973.0,0.61,0.502,0.279,0.0,0.166,-7.973,0.0318,118.438,0.404,1,0,36,0,2002-04-09,moderato,medium
"7 Months, 39 Days",['Hank Williams III'],206602.0,0.137,0.656,0.879,2.56E-5,0.25,-7.205,0.0547,99.799,0.823,0,4,38,0,2002-01-29,moderato,medium
More,['Matthew West'],268493.0,0.0808,0.437,0.683,0.0,0.134,-6.229,0.0308,94.184,0.323,1,7,38,0,2003-12-26,moderato,medium
Insomnio,"['A.B. Quintanilla III', 'Kumbia All Starz']",209440.0,0.206,0.709,0.649,0.0,0.0678,-5.782,0.0791,76.007,0.975,0,3,47,0,2003-01-01,lento,medium
Second Chance,['Hezekiah Walker & The Love Fellowship Crusade Choir'],403040.0,0.0933,0.404,0.671,1.45E-6,0.376,-5.866,0.046,121.426,0.318,1,8,37,0,2003-07-10,presto,long
Sweet By and By,['Randy Travis'],147000.0,0.25,0.5,0.555,0.0,0.532,-9.132,0.0279,106.203,0.745,1,0,39,0,2003-11-11,moderato,short
C'est Si Bon,['Eartha Kitt'],177400.0,0.832,0.447,0.324,0.0,0.0703,-12.482,0.07,152.68,0.546,0,5,46,0,2003-12-09,presto,short
Easy - Single Version,['Commodores'],254760.0,0.222,0.581,0.529,0.00166,0.11,-9.664,0.0289,132.336,0.328,0,10,38,0,2003-01-01,presto,medium
Desperately,['George Strait'],247533.0,0.383,0.667,0.392,7.73E-6,0.16,-9.228,0.0258,93.174,0.549,1,4,37,0,2003-01-01,moderato,medium
J'en ai marre !,['Alizée'],307604.0,0.442,0.768,0.917,0.0,0.0785,-4.039,0.0377,124.844,0.977,1,8,56,0,2003-03-18,presto,long
Suffocate,['Motograter'],180907.0,8.55E-5,0.553,0.978,0.0133,0.218,-4.205,0.0626,98.961,0.34,1,6,40,1,2003-06-19,moderato,medium
The Great American Nightmare,"['Rob Zombie', 'Howard Stern']",234107.0,2.96E-5,0.527,0.957,0.53,0.293,-5.459,0.0826,139.992,0.346,0,1,40,1,2003-01-01,presto,medium
Che vuole questa musica stasera,['Armando Trovajoli'],217187.0,0.69,0.505,0.329,9.97E-6,0.111,-10.153,0.0299,90.462,0.307,0,0,47,0,2003-01-01,moderato,medium
Happy Valentine's Day,['OutKast'],323107.0,0.0224,0.658,0.912,0.00928,0.067,-4.51,0.195,200.105,0.718,1,7,40,0,2003-01-01,presto,long
The Cause of Death,['Immortal Technique'],353240.0,0.325,0.712,0.873,2.17E-6,0.213,-5.871,0.253,153.654,0.698,1,5,41,1,2003-11-18,presto,long
"\"5 Pieces, Op. 75, \"\"The Trees\"\": No. 5 Granen (The Spruce)\"","['Jean Sibelius', 'Håvard Gimse']",218293.0,0.992,0.369,0.00372,0.858,0.0921,-27.547,0.0391,67.856,0.064,1,2,44,0,2003-06-11,lento,medium
The Flower Of Carnage,['Meiko Kaji'],232360.0,0.355,0.389,0.399,2.34E-5,0.209,-7.747,0.0276,114.326,0.332,0,7,48,0,2003-09-23,moderato,medium
Afraid of Me,['Twiztid'],247867.0,0.062,0.627,0.897,0.0,0.389,-6.234,0.217,89.961,0.525,1,0,38,1,2003-01-01,lento,medium
Taquito De Ojo,"['Akwid', 'Jenni Rivera']",267080.0,0.19,0.92,0.573,0.0,0.0299,-3.476,0.227,98.061,0.648,1,0,44,0,2003-01-01,moderato,medium
The Sea and the Rhythm,['Iron & Wine'],323973.0,0.94,0.517,0.286,0.802,0.101,-11.225,0.0264,94.254,0.158,0,8,40,0,2003-09-09,moderato,long
Anthem Part Two - Live In Chicago,['blink-182'],224933.0,5.69E-4,0.468,0.935,1.85E-4,0.495,-7.633,0.0884,114.283,0.217,1,0,44,1,2003-11-01,moderato,medium
Let It Bump,"['Missy Elliott', 'Timbaland']",169867.0,0.398,0.946,0.538,0.00131,0.0581,-7.948,0.33,108.142,0.829,1,8,43,1,2003-11-01,moderato,short
Satisfaction - Radio Edit,"['Benny Benassi', 'The Biz']",192321.0,0.146,0.854,0.61,0.111,0.0867,-3.606,0.116,130.006,0.376,0,9,36,0,2003-09-09,presto,medium
I Don't Wanna Hurt You,['Latif'],293587.0,0.349,0.649,0.561,0.0,0.0852,-5.751,0.0937,124.126,0.695,0,5,40,0,2003-01-01,presto,medium
歲月如歌,['Eason Chan'],207853.0,0.834,0.592,0.427,2.98E-6,0.106,-6.759,0.0281,139.908,0.453,1,3,51,0,2003-07-22,presto,medium
Ease Yourself And Glide,['Parsley Sound'],200533.0,0.859,0.487,0.546,0.611,0.244,-10.738,0.0257,88.148,0.657,1,8,42,0,2003-09-08,lento,medium
River Below,['Billy Talent'],180000.0,3.59E-4,0.466,0.957,0.0,0.339,-2.774,0.0745,175.552,0.631,0,7,51,0,2003-08-26,presto,medium
The Best Is Yet To Come,['Donald Lawrence & The Tri-City Singers'],319071.0,0.0558,0.716,0.952,0.0,0.0324,-5.671,0.0805,114.981,0.72,0,5,37,0,2003-01-01,moderato,long
Let You Down,['Three Days Grace'],224520.0,1.61E-4,0.492,0.831,0.0,0.118,-4.215,0.0693,170.088,0.367,1,0,42,0,2003-04-19,presto,medium
Spinnin' N Reelin',['Creed Bratton'],190227.0,0.0382,0.667,0.799,2.15E-5,0.35,-12.306,0.0616,145.784,0.838,1,7,39,0,2003-01-01,presto,medium
Cuidarte el Alma,['Chayanne'],252093.0,0.62,0.512,0.636,0.0,0.106,-5.907,0.0317,69.905,0.355,1,5,55,0,2003-08-26,lento,medium
Motion Picture Soundtrack,['Vitamin String Quartet'],162680.0,0.92,0.0702,0.0341,0.0672,0.0728,-19.27,0.0433,77.768,0.0333,1,7,42,0,2003-07-01,lento,short
Earth Song - Radio Edit,['Michael Jackson'],301000.0,0.477,0.523,0.412,4.57E-5,0.0793,-7.355,0.0298,138.296,0.196,1,8,51,0,2003-11-18,presto,long
E Samba (Radio Edit),['Junior Jack'],216533.0,0.00415,0.637,0.967,0.31,0.106,-8.091,0.0632,124.964,0.717,1,7,49,0,2003-07-07,presto,medium
Imperium,['Machine Head'],401693.0,9.49E-4,0.314,0.951,4.54E-4,0.0652,-5.761,0.111,122.451,0.0997,0,1,46,1,2003-12-16,presto,long
"No Woman, No Cry - L.P. Version",['Fugees'],258800.0,0.01,0.851,0.385,6.4E-5,0.0934,-10.717,0.075,88.973,0.401,1,0,45,0,2003-03-25,lento,medium
Lies,['Thompson Twins'],191467.0,0.076,0.822,0.962,0.00729,0.351,-5.29,0.0492,131.443,0.965,0,7,41,0,2003-01-01,presto,medium
Get to Me,['Train'],245440.0,0.00137,0.55,0.83,1.02E-6,0.143,-6.333,0.0353,172.022,0.583,1,5,39,0,2003-06-03,presto,medium
Surya Namaskar (Sun Salutation),['Michael Mandrell and Benjy Wertheimer'],559813.0,0.832,0.675,0.294,0.835,0.0784,-15.845,0.0348,100.004,0.468,1,7,45,0,2003-01-01,moderato,long
Did My Time,['Korn'],244493.0,6.05E-5,0.544,0.874,0.00229,0.353,-3.891,0.0475,93.027,0.25,1,1,53,0,2003-11-21,moderato,medium
Walking in Memphis,['Lonestar'],229093.0,0.194,0.633,0.803,0.0,0.223,-5.266,0.0348,128.969,0.485,1,0,37,0,2003-01-01,presto,medium
Everlasting,['Kenny G'],256520.0,0.0617,0.406,0.455,0.204,0.15,-9.375,0.0294,143.62,0.084,1,7,44,0,2003-06-10,presto,medium
The Reason - Acoustic,['Hoobastank'],234188.0,0.411,0.309,0.479,0.0,0.225,-5.956,0.0359,159.77,0.129,1,4,50,0,2003-12-09,presto,medium
This Picture,['Placebo'],214907.0,8.58E-5,0.462,0.91,0.0469,0.0863,-7.198,0.0359,155.69,0.616,1,1,59,0,2003-03-24,presto,medium
"July, July!",['The Decemberists'],173053.0,0.0204,0.27,0.878,4.26E-6,0.142,-5.645,0.0696,123.01,0.495,1,9,39,0,2003-01-01,presto,short
New Kid in Town - 2013 Remaster,['Eagles'],304926.0,0.378,0.649,0.425,0.0013,0.108,-9.811,0.0267,107.383,0.651,1,4,37,0,2003-10-21,moderato,long
Glorious,['Martha Munizzi'],358800.0,0.0519,0.565,0.938,0.0,0.87,-5.176,0.119,100.054,0.465,0,7,38,0,2003-01-01,moderato,long
El Ansioso,"['Grupo Marrano', 'Marrano González']",204307.0,0.304,0.75,0.625,2.47E-6,0.212,-8.468,0.0405,110.018,0.858,1,10,51,1,2003-11-01,moderato,medium
I'm Your Boogieman,['White Zombie'],267573.0,0.00113,0.645,0.985,0.0103,0.222,-3.715,0.111,113.93,0.446,1,1,40,0,2003-01-01,moderato,medium
My Feet Don't Touch the Ground,['Brandon Jenkins'],240400.0,0.24,0.684,0.47,1.43E-5,0.342,-5.953,0.0248,129.963,0.26,1,7,37,0,2003-04-30,presto,medium
Beer Run (Extended) - Live,['Todd Snider'],193613.0,0.726,0.606,0.626,0.0,0.714,-7.108,0.073,106.742,0.797,1,9,37,0,2003-01-01,moderato,medium
Pure Hatred,['Chimaira'],256720.0,5.33E-6,0.522,0.919,0.00154,0.0636,-5.748,0.0396,90.013,0.322,1,2,41,1,2003-05-05,moderato,medium
Good Times,['Finger Eleven'],235533.0,6.64E-4,0.498,0.939,5.76E-6,0.107,-4.154,0.121,136.834,0.788,0,10,44,0,2003-01-01,presto,medium
Cemetery Gates - 2003 Remaster,['Pantera'],423013.0,5.03E-4,0.283,0.847,0.00199,0.149,-6.97,0.0544,145.905,0.389,1,9,46,0,2003-09-23,presto,long
Whoknows,['Musiq Soulchild'],295320.0,0.19,0.407,0.678,0.0,0.342,-6.135,0.104,117.555,0.297,1,2,37,0,2003-01-01,moderato,medium
Flutter,['Bonobo'],284947.0,0.00464,0.602,0.695,0.43,0.0888,-6.926,0.0281,103.002,0.733,0,9,47,0,2003-10-13,moderato,medium
On Fire,['Switchfoot'],282080.0,0.159,0.221,0.586,1.58E-6,0.0777,-6.643,0.0331,61.989,0.272,1,0,40,0,2003-01-01,lento,medium
Down Under - Acoustic Version,['Colin Hay'],213773.0,0.565,0.771,0.704,0.372,0.0831,-10.125,0.0503,97.964,0.922,1,7,48,0,2003-07-22,moderato,medium
Mi Peor Enemigo,['Bronco El Gigante de America'],172600.0,0.426,0.738,0.787,0.0,0.155,-4.538,0.0314,146.19,0.684,0,9,36,0,2003-01-01,presto,short
Money,['Easy Star All-Stars'],386213.0,0.256,0.772,0.755,0.0087,0.0963,-7.375,0.132,133.136,0.89,0,11,48,0,2003-02-18,presto,long
