name,artists,duration_ms,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,mode,key,popularity,explicit,formatted_date,tempo_category,duration_category
Dejame Sentirte,['Gilberto Santa Rosa'],332253.0,0.595,0.502,0.856,7.75E-5,0.296,-5.662,0.0438,169.561,0.918,1,2,39,0,1988-01-01,presto,long
(Something Inside) So Strong,"['Labi Siffre', 'Kevin W. Smith']",337493.0,0.418,0.682,0.375,5.75E-6,0.0984,-10.308,0.0347,82.187,0.226,1,5,52,0,1988-01-01,lento,long
Passion Rules The Game,['Scorpions'],240333.0,0.0431,0.575,0.872,4.73E-4,0.611,-14.429,0.0455,108.898,0.278,0,4,30,0,1988-01-01,moderato,medium
On My Nerves,['Social Distortion'],263800.0,5.69E-5,0.238,0.959,0.125,0.283,-6.953,0.104,89.143,0.523,1,11,31,1,1988-01-01,lento,medium
"Another Brick in the Wall, Pt. 2 - Live",['Pink Floyd'],329000.0,0.0497,0.461,0.724,0.0363,0.81,-14.108,0.0551,105.827,0.648,1,0,36,0,1988-11-22,moderato,long
Keep Pushin',['REO Speedwagon'],245227.0,0.0167,0.587,0.897,7.05E-5,0.0871,-7.608,0.0384,146.72,0.749,0,1,30,0,1988-01-01,presto,medium
I'd Give My Life For You - Original London Cast Recording/1989,"['Claude-Michel Schönberg', 'Lea Salonga']",323360.0,0.808,0.227,0.159,8.83E-6,0.159,-16.356,0.0375,181.236,0.106,1,5,35,0,1988-01-01,presto,long
These Foolish Things (Remind Me Of You),['Stan Getz'],203667.0,0.98,0.515,0.145,0.913,0.103,-18.226,0.0545,65.577,0.427,1,10,35,0,1988-01-01,lento,medium
I Think I'm a Clone Now,"\"['\"\"Weird Al\"\" Yankovic']\"",200080.0,0.0428,0.765,0.629,3.14E-6,0.0616,-11.013,0.0553,135.948,0.967,1,9,30,0,1988-01-01,presto,medium
I'm So Lonesome I Could Cry,['Cowboy Junkies'],325000.0,0.857,0.379,0.0562,0.167,0.111,-25.162,0.0347,99.569,0.04,1,8,32,0,1988-11-01,moderato,long
Shadow of Your Smile,['Fausto Papetti'],149067.0,0.825,0.508,0.19,0.105,0.376,-11.858,0.0293,84.278,0.379,0,4,42,0,1988-05-10,lento,short
"North, South, East and West",['The Church'],289173.0,0.00388,0.437,0.687,0.00512,0.285,-13.638,0.035,128.98,0.608,0,4,33,0,1988-02-16,presto,medium
Strong Island,['JVC Force'],359693.0,0.754,0.766,0.902,1.94E-6,0.183,-6.36,0.0973,95.883,0.958,1,6,35,1,1988-01-01,moderato,long
I Still Believe - Original London Cast Recording/1989,"['Claude-Michel Schönberg', 'Claire Moore', 'Lea Salonga']",271333.0,0.899,0.267,0.0913,4.3E-6,0.397,-17.607,0.0362,87.674,0.116,1,5,36,0,1988-01-01,lento,medium
If You Don't Like It,['Cinderella'],249440.0,0.04,0.516,0.862,0.00728,0.282,-9.459,0.045,106.9,0.306,0,9,32,0,1988-01-01,moderato,medium
El Sueño De La Gitana,['Rata Blanca'],432000.0,0.0221,0.473,0.862,0.623,0.278,-5.964,0.0422,107.032,0.395,1,2,46,0,1988-01-01,moderato,long
Love Me Do - Single Version / Remastered 2009,['The Beatles'],145893.0,0.301,0.54,0.472,5.8E-5,0.203,-7.704,0.0322,142.871,0.765,1,7,37,0,1988-03-07,presto,short
Tomorrow,['Europe'],184107.0,0.55,0.527,0.306,0.0,0.322,-12.63,0.0263,105.617,0.1,0,4,37,0,1988-08-09,moderato,medium
There's Never a Forever Thing,['a-ha'],171573.0,0.521,0.602,0.303,0.00582,0.139,-15.077,0.0243,99.006,0.255,0,7,50,0,1988-05-03,moderato,short
"Hello, Little Girl","['Robert Westenberg', 'Danielle Ferland']",153613.0,0.904,0.516,0.298,1.59E-6,0.0746,-12.911,0.0675,135.144,0.439,1,10,30,0,1988-01-01,presto,short
A Lost Child,['Azumi Inoue'],228440.0,0.864,0.595,0.274,2.6E-5,0.295,-12.243,0.0266,102.181,0.275,1,8,37,0,1988-01-01,moderato,medium
Alsatian Cousin - 2011 Remaster,['Morrissey'],192975.0,0.00404,0.508,0.85,0.619,0.358,-4.93,0.057,118.97,0.456,0,11,28,0,1988-03-15,moderato,medium
Lost Child,['Social Distortion'],258667.0,3.14E-4,0.391,0.985,5.21E-5,0.044,-6.371,0.0799,119.747,0.433,1,1,31,0,1988-01-01,moderato,medium
Little Liar,['Joan Jett & The Blackhearts'],239600.0,0.374,0.347,0.594,0.0,0.145,-11.716,0.0324,96.264,0.187,1,1,32,0,1988-05-23,moderato,medium
Halloween 4 Theme,['Alan Howarth'],73445.0,5.64E-4,0.518,0.571,0.805,0.155,-16.668,0.0335,137.985,0.258,0,11,31,0,1988-10-21,presto,short
人生何處不相逢,['Priscilla Chan'],237747.0,0.543,0.585,0.245,3.47E-5,0.168,-16.311,0.032,119.904,0.178,1,10,37,0,1988-01-01,moderato,medium
Round and Around - Live,['Pink Floyd'],33600.0,0.0782,0.386,0.399,0.871,0.605,-22.848,0.0504,159.666,0.203,0,11,35,0,1988-11-22,presto,short
Honky Tonk Moon,['Randy Travis'],169173.0,0.255,0.687,0.417,0.0,0.298,-9.906,0.0296,88.015,0.426,1,5,30,0,1988-07-12,lento,short
Would These Arms Be In Your Way,['Keith Whitley'],192507.0,0.424,0.713,0.214,4.0E-4,0.101,-20.503,0.0312,90.644,0.332,1,1,28,0,1988-05-30,moderato,medium
South Australia,['The Pogues'],208000.0,0.0315,0.363,0.905,0.00944,0.243,-11.698,0.0362,135.549,0.893,1,2,37,0,1988-09-05,presto,medium
La Barca De Guaymas,['Antonio Aguilar'],206274.0,0.97,0.455,0.269,0.0,0.165,-11.888,0.056,133.409,0.426,1,5,35,0,1988-01-01,presto,medium
Moorea,"['Gipsy Kings', 'Jahloul Bouchikhi', 'N. Reyes', 'T. Baliardo']",241467.0,0.778,0.574,0.67,0.777,0.102,-10.807,0.0338,101.139,0.731,0,6,27,0,1988-11-08,moderato,medium
A Little Monster,['Joe Hisaishi'],234600.0,0.914,0.657,0.116,0.171,0.0903,-17.654,0.047,120.131,0.135,1,7,37,0,1988-01-01,presto,medium
Cowtown,['They Might Be Giants'],140973.0,0.392,0.718,0.832,9.84E-6,0.0401,-2.772,0.0407,126.597,0.929,1,2,28,0,1988-01-01,presto,short
I Want What I Want,['Social Distortion'],182000.0,3.96E-5,0.322,0.98,0.00259,0.189,-6.088,0.0646,122.386,0.34,1,1,31,0,1988-01-01,presto,medium
The Lover In Me,['Sheena Easton'],301373.0,0.0274,0.818,0.808,0.0,0.0592,-8.536,0.0467,115.221,0.931,0,7,32,0,1988-11-01,moderato,long
She Dropped Me the Bomb,['Kix'],229560.0,0.002,0.619,0.837,6.74E-4,0.0404,-13.305,0.0379,146.049,0.525,1,8,30,0,1988-09-06,presto,medium
Imagination,['Belouis Some'],214613.0,0.378,0.663,0.787,0.00208,0.0335,-10.812,0.04,108.166,0.795,0,5,44,0,1988-05-03,moderato,medium
Yahoo!,['Erasure'],228467.0,0.0578,0.737,0.682,0.00114,0.0424,-12.399,0.0405,105.059,0.882,1,0,29,0,1988-05-15,moderato,medium
"Mexico, Mexico",['Grupo Niche'],326867.0,0.452,0.594,0.796,2.42E-4,0.0966,-9.726,0.0564,195.035,0.845,1,8,36,0,1988-01-01,presto,long
Cleanse The Soul,['Slayer'],182027.0,1.04E-4,0.315,0.996,0.417,0.131,-3.931,0.101,104.003,0.378,1,6,29,0,1988-01-01,moderato,medium
Love Like We Do,['Edie Brickell & New Bohemians'],187800.0,0.575,0.645,0.658,3.57E-5,0.0806,-11.245,0.029,135.936,0.897,1,7,32,0,1988-01-01,presto,medium
Lasagna,"\"['\"\"Weird Al\"\" Yankovic']\"",167013.0,0.373,0.6,0.724,0.0,0.14,-7.851,0.036,159.404,0.922,1,0,30,0,1988-01-01,presto,short
Sax and Violins - 2005 Remaster,['Talking Heads'],317707.0,0.153,0.688,0.688,1.3E-4,0.0679,-7.35,0.0506,112.58,0.256,1,9,28,1,1988-03-15,moderato,long
Sleepytime Skies,['Jackie Cusic'],220853.0,0.887,0.414,0.0358,2.63E-4,0.0816,-24.226,0.0382,103.293,0.241,1,0,31,0,1988-01-01,moderato,medium
Let It Be - Remastered 2009,['The Beatles'],231733.0,0.807,0.448,0.382,5.82E-5,0.118,-9.195,0.035,139.09,0.477,1,0,36,0,1988-03-07,presto,medium
Best for You,['Bad Religion'],115964.0,0.00215,0.157,0.985,0.0,0.123,-3.031,0.0696,193.817,0.528,0,2,34,0,1988-01-01,presto,short
5/5/07,['Pat Metheny Group'],474693.0,0.811,0.45,0.501,0.103,0.128,-12.654,0.0297,93.081,0.42,0,7,35,0,1989-01-01,moderato,long
Alfie,['Dionne Warwick'],165306.0,0.929,0.317,0.293,5.29E-6,0.132,-9.849,0.0328,137.06,0.183,1,10,35,0,1989-01-01,presto,short
夜機,['Priscilla Chan'],271867.0,0.652,0.316,0.358,5.34E-6,0.143,-13.141,0.0309,142.935,0.19,0,4,39,0,1989-01-01,presto,medium
Tu Recuerdo y Yo,['José Alfredo Jimenez'],198973.0,0.559,0.562,0.152,0.0,0.0763,-15.378,0.066,72.212,0.335,1,5,28,0,1989-07-26,lento,medium
Tell Me,['Galaxie 500'],233880.0,0.0795,0.249,0.448,0.0723,0.0688,-10.567,0.0281,185.968,0.142,1,7,34,0,1989-09-01,presto,medium
No Frontiers,['Mary Black'],242680.0,0.771,0.586,0.204,0.0,0.0934,-15.326,0.0367,126.925,0.311,1,0,41,0,1989-01-01,presto,medium
It Ain't Nothin',['Keith Whitley'],245173.0,0.556,0.798,0.32,1.15E-4,0.0484,-16.658,0.054,119.455,0.449,1,9,30,0,1989-07-01,moderato,medium
Ball N' Chain,['Big Mama Thornton'],271200.0,0.355,0.292,0.372,4.48E-4,0.286,-13.595,0.0404,75.98,0.384,1,10,36,0,1989-01-01,lento,medium
Valse De Bamboula,"['Angelo DeBarre', 'Serge Camps']",168000.0,0.805,0.657,0.294,0.919,0.0991,-17.893,0.0461,116.912,0.873,0,0,36,0,1989-01-07,moderato,short
Rendezvous,['STOP'],376533.0,0.0484,0.737,0.557,0.431,0.0704,-13.018,0.0412,140.296,0.773,0,9,40,0,1989-06-01,presto,long
Electric Chair,['Prince'],248867.0,0.0787,0.549,0.744,0.04,0.0892,-11.395,0.0758,202.461,0.823,1,0,34,0,1989-06-20,presto,medium
Bem Que Se Quis - Ao Vivo,['Marisa Monte'],217933.0,0.159,0.379,0.484,0.0,0.699,-14.642,0.141,84.506,0.456,0,5,55,0,1989-01-05,lento,medium
The Feeling Begins,['Peter Gabriel'],241920.0,0.0981,0.613,0.625,0.924,0.086,-15.355,0.0425,114.333,0.184,1,1,28,0,1989-06-05,moderato,medium
Lost Without Your Love,['LOUDNESS'],296373.0,0.0617,0.492,0.565,1.07E-5,0.193,-13.952,0.0277,136.135,0.309,0,9,37,0,1989-01-01,presto,medium
Breathe,['Ministry'],340067.0,3.38E-4,0.683,0.915,0.051,0.115,-12.52,0.0455,124.484,0.173,0,7,32,1,1989-11-10,presto,long
Ahora No,['Marisela'],198000.0,0.674,0.793,0.413,2.47E-5,0.179,-15.21,0.0339,133.1,0.697,1,9,39,0,1989-01-01,presto,medium
If Dirt Were Dollars,['Don Henley'],272733.0,0.0819,0.695,0.863,0.0,0.18,-9.96,0.028,102.883,0.863,0,4,29,0,1989-01-01,moderato,medium
Shout,['Otis Day & The Knights'],278848.0,0.0228,0.592,0.914,0.0,0.147,-10.161,0.0446,150.085,0.432,1,0,31,0,1989-10-03,presto,medium
(There's) Always Something There to Remind Me,['Dionne Warwick'],179507.0,0.737,0.68,0.328,0.0,0.581,-13.69,0.0673,84.04,0.821,1,5,37,0,1989-01-01,lento,short
Lockdown,['Fugazi'],130560.0,6.68E-4,0.344,0.995,0.708,0.188,-4.827,0.317,76.978,0.145,0,11,32,0,1989-01-01,lento,short
Deep in Vogue - Introducing Lourdes & Willie Ninja,"['Malcolm McLaren', 'The Bootzilla Orchestra', 'William Orbit', 'Mark Moore']",242293.0,0.0143,0.617,0.902,0.00528,0.292,-10.39,0.0449,114.707,0.718,1,5,35,0,1989-07-25,moderato,medium
Play Me Some Fiddle,['The Charlie Daniels Band'],263893.0,0.0416,0.613,0.592,0.0,0.11,-13.3,0.041,142.917,0.467,1,9,29,0,1989-10-17,presto,medium
He'll Welcome Me,"['The New Life Community Choir', 'John P. Kee']",313880.0,0.157,0.625,0.954,0.0,0.328,-6.031,0.0376,97.023,0.746,1,5,28,0,1989-01-01,moderato,long
Heartbeat - Extended Mix,['Seduction'],422533.0,0.041,0.77,0.638,0.113,0.127,-11.648,0.115,98.916,0.688,1,8,28,0,1989-01-01,moderato,long
My Heart Skips A Beat,['The Cover Girls'],320533.0,0.134,0.648,0.675,2.49E-4,0.139,-9.401,0.0413,116.0,0.54,0,2,28,0,1989-01-01,moderato,long
Girl You Know It's True (Maxi Version) - Super Club Mix,['Milli Vanilli'],388427.0,0.00243,0.804,0.49,0.118,0.298,-14.965,0.0842,97.932,0.416,0,10,38,0,1989-06-26,moderato,long
Dame más de ti,['Miguel Cassina'],315200.0,0.813,0.478,0.401,6.95E-6,0.0907,-9.131,0.0276,65.988,0.158,1,2,36,0,1989-10-01,lento,long
I Knew The Bride (When She Use To Rock And Roll),['Nick Lowe'],263573.0,0.318,0.682,0.75,1.18E-6,0.352,-11.418,0.0316,146.69,0.964,1,4,28,0,1989-10-17,presto,medium
Lay Your Troubles Down,"['Angela Winbush', 'Ronald Isley']",305507.0,0.748,0.595,0.483,2.03E-4,0.0906,-12.38,0.0428,88.627,0.708,0,3,28,0,1989-01-01,lento,long
Freda (With The Naturally Curly Hair),['Vince Guaraldi Trio'],274000.0,0.766,0.648,0.22,0.311,0.252,-16.476,0.0321,118.104,0.363,1,5,31,0,1989-01-01,moderato,medium
Cosmic Thing,"\"[\"\"The B-52's\"\"]\"",230933.0,0.00612,0.718,0.933,0.00236,0.329,-5.146,0.0507,102.008,0.794,0,10,32,0,1989-06-23,moderato,medium
Sleepless Nights,['King Diamond'],305933.0,0.0235,0.383,0.662,0.152,0.33,-13.916,0.0399,142.439,0.625,0,9,36,0,1989-01-01,presto,long
Wilson rag,['Elizabeth Cotten'],100693.0,0.903,0.398,0.425,0.806,0.102,-17.765,0.0341,97.263,0.924,0,5,32,0,1989-12-01,moderato,short
"Bach, J.S.: Brandenburg Concerto No. 3 in G Major, BWV 1048: I. Allegro","['Johann Sebastian Bach', 'Alison Bury', 'Orchestra of the Age of Enlightenment']",336587.0,0.949,0.553,0.328,0.216,0.27,-16.25,0.0451,98.47,0.852,1,6,35,0,1989-01-01,moderato,long
Billy,['Bad Religion'],114720.0,8.38E-4,0.35,0.989,0.0,0.36,-2.582,0.172,150.103,0.338,0,11,34,0,1989-01-01,presto,short
Crystal Ann,['Annihilator'],101027.0,0.696,0.564,0.7,0.906,0.0874,-11.625,0.0365,159.33,0.846,0,1,39,0,1989-01-01,presto,short
It Must Look Pretty Appealing,['Bad Religion'],82213.0,0.00197,0.409,0.994,0.0,0.144,-3.055,0.138,157.381,0.491,0,11,34,0,1989-01-01,presto,short
La Gitane,"['Angelo DeBarre', 'Serge Camps']",219160.0,0.701,0.569,0.397,0.894,0.124,-16.239,0.0363,117.397,0.802,0,2,39,0,1989-01-07,moderato,medium
Easter - 1997 Remaster,['Marillion'],358200.0,0.00938,0.245,0.533,0.00411,0.0884,-9.763,0.0318,145.727,0.333,1,7,47,0,1989-09-25,presto,long
Heartbroken Kiki,['Joe Hisaishi'],71320.0,0.91,0.247,0.112,0.00124,0.136,-17.848,0.0373,77.743,0.151,0,9,35,0,1989-08-10,lento,short
Si Voy a Perderte,['Gloria Estefan'],247160.0,0.578,0.568,0.348,0.0,0.102,-12.209,0.0257,82.251,0.436,1,5,29,0,1989-07-11,lento,medium
Black Pride,['Kofi'],259460.0,0.0718,0.814,0.531,0.462,0.0827,-12.249,0.0456,126.395,0.946,0,9,35,0,1989-01-01,presto,medium
Mass Hypnosis,['Sepultura'],265853.0,2.02E-5,0.297,0.996,0.011,0.0869,-5.133,0.11,112.695,0.0553,1,4,38,0,1989-04-07,moderato,medium
I'm A Believer,['GIANT'],344853.0,0.0162,0.557,0.823,0.134,0.102,-11.143,0.0581,108.693,0.309,1,0,37,0,1989-01-01,moderato,long
Hope I Never Lose My Wallet,['The Mighty Mighty Bosstones'],126933.0,6.89E-4,0.5,0.844,0.00125,0.122,-10.021,0.0507,95.027,0.807,1,2,31,0,1989-01-01,moderato,short
Snowstorm,['Galaxie 500'],314560.0,0.607,0.23,0.546,0.0458,0.0773,-9.699,0.0295,179.748,0.327,1,2,33,0,1989-09-01,presto,long
Dark Eyes,"['Dizzy Gillespie', 'Stan Getz', 'Sonny Stitt']",728333.0,0.61,0.495,0.456,6.09E-4,0.0743,-12.24,0.04,136.967,0.559,1,2,34,0,1989-01-01,presto,long
Never Had It So Good,['Mary Chapin Carpenter'],244933.0,0.479,0.693,0.566,0.0,0.0579,-11.805,0.0274,122.776,0.814,1,7,30,0,1989-06-13,presto,medium
Amigo Querido,['Los Tigres Del Norte'],188347.0,0.265,0.753,0.426,0.0,0.0561,-9.953,0.04,105.053,0.922,1,2,33,0,1989-01-01,moderato,medium
Just Friends,['Chet Baker'],164507.0,0.51,0.527,0.327,9.04E-6,0.0326,-13.932,0.0393,94.643,0.527,1,7,38,0,1989-01-01,moderato,short
Osono's Request,['Joe Hisaishi'],181667.0,0.804,0.107,0.228,0.0365,0.151,-15.014,0.0377,85.498,0.0789,1,0,35,0,1989-08-10,lento,medium
Place des grands hommes,['Patrick Bruel'],268747.0,0.345,0.643,0.765,1.54E-6,0.126,-7.385,0.0317,130.582,0.602,1,9,58,0,1989-10-16,presto,medium
"Bach, J.S.: Brandenburg Concerto No. 5 in D Major, BWV 1050: I. Allegro","['Johann Sebastian Bach', 'Elizabeth Wallfisch/Lisa Beznosiuk/Malcolm Proud/Orchestra of the Age of Enlightenment', 'Elizabeth Wallfisch', 'Orchestra of the Age of Enlightenment']",561973.0,0.888,0.376,0.263,2.5E-5,0.239,-18.372,0.0333,100.771,0.691,1,1,34,0,1989-01-01,moderato,long
Mister DJ,['The Charlie Daniels Band'],230867.0,0.215,0.559,0.457,0.0,0.19,-14.312,0.0484,90.12,0.465,0,11,29,0,1989-10-17,moderato,medium
Rosemary,['Lenny Kravitz'],328333.0,0.0667,0.582,0.311,3.88E-4,0.032,-15.218,0.0273,141.001,0.316,1,2,41,0,1989-09-19,presto,long
Torre fuerte,['Miguel Cassina'],347307.0,0.9,0.523,0.406,0.0,0.334,-10.224,0.0272,132.064,0.16,0,4,35,0,1989-10-01,presto,long
In The Real World,['Roy Orbison'],221053.0,0.694,0.521,0.237,1.55E-6,0.137,-14.636,0.0281,85.256,0.146,1,0,39,0,1989-01-01,lento,medium
Compulsion,['Martin Gore'],327307.0,0.0404,0.733,0.533,0.0706,0.0931,-12.81,0.0286,118.017,0.97,0,1,32,0,1989-01-01,moderato,long
Going Back To New Orleans,"['Joe Liggins', 'Honeydrippers']",170533.0,0.767,0.594,0.424,0.0142,0.174,-12.538,0.127,178.401,0.712,0,9,30,0,1989-01-01,presto,short
Here I Am,['Lyle Lovett'],242867.0,0.121,0.724,0.349,9.21E-6,0.0756,-13.826,0.301,114.8,0.44,0,2,29,0,1989-01-23,moderato,medium
Take Another Road,"['Jimmy Buffett', 'Elliot Scheiner']",221400.0,0.402,0.807,0.503,6.1E-6,0.047,-11.598,0.0295,120.018,0.712,1,7,28,0,1989-01-01,presto,medium
Malaguena,['Roy Clark'],258733.0,0.266,0.462,0.158,0.857,0.183,-20.095,0.0406,142.617,0.275,1,0,30,0,1989-01-01,presto,medium
I Remember You,['Chet Baker'],196093.0,0.799,0.432,0.201,0.0,0.149,-16.415,0.0428,184.264,0.404,1,8,37,0,1989-01-01,presto,medium
Stayed Awake All Night,['Krokus'],283200.0,0.00992,0.508,0.707,0.859,0.0788,-12.547,0.0386,166.786,0.746,1,9,29,0,1989-08-28,presto,medium
Dream of the Return,['Pat Metheny Group'],325573.0,0.788,0.379,0.381,4.64E-4,0.0717,-10.785,0.0271,141.153,0.18,1,9,39,0,1989-01-01,presto,long
Annie Get Your Gun,['Squeeze'],204267.0,0.13,0.565,0.825,3.15E-6,0.351,-7.732,0.0445,168.955,0.733,1,9,35,0,1989-10-31,presto,medium
I Wanna Be Your Man,['L.A. Guns'],217667.0,0.00544,0.423,0.846,0.0,0.342,-11.959,0.0372,135.959,0.603,1,8,31,0,1989-01-01,presto,medium
Astronomy Domine,['Voivod'],330400.0,1.75E-4,0.342,0.888,0.46,0.139,-11.883,0.0463,126.69,0.195,1,2,30,0,1989-01-01,presto,long
Boots Or Hearts,['The Tragically Hip'],224440.0,0.0344,0.879,0.503,0.0,0.0745,-12.185,0.0675,120.983,0.797,1,7,27,0,1989-01-01,presto,medium
Land Of Canaan,['Indigo Girls'],237333.0,0.153,0.679,0.825,0.0,0.124,-5.802,0.0281,114.635,0.784,1,7,28,0,1989-01-01,moderato,medium
Especially for You,"['Jason Donovan', 'Kylie Minogue']",239787.0,0.48,0.531,0.817,0.0,0.0635,-5.865,0.0364,79.973,0.426,0,2,48,0,1989-05-02,lento,medium
Te Lo Juro Por Dios,['Vicente Fernández'],195533.0,0.408,0.272,0.266,4.77E-5,0.366,-8.885,0.0337,80.458,0.335,1,0,27,0,1989-09-09,lento,medium
Slaves of Pain,['Sepultura'],244027.0,2.59E-5,0.33,0.996,0.11,0.109,-5.012,0.0997,120.312,0.194,1,1,37,0,1989-04-07,presto,medium
Maze of Torment,['Morbid Angel'],264667.0,5.71E-6,0.201,0.98,0.163,0.119,-6.507,0.125,105.099,0.0958,1,8,36,0,1989-01-01,moderato,medium
You Wouldn't Know Love,['Cher'],209907.0,0.228,0.666,0.711,0.0,0.475,-10.611,0.0287,114.326,0.513,0,11,36,0,1989-01-01,moderato,medium
Changes,['Phil Ochs'],280358.0,0.92,0.45,0.0452,3.37E-5,0.696,-22.419,0.0444,106.891,0.256,1,3,32,0,1989-01-01,moderato,medium
Principal's Office,['Young MC'],255947.0,0.0887,0.835,0.799,1.06E-6,0.1,-4.649,0.123,95.502,0.736,1,1,33,0,1989-01-01,moderato,medium
No Compro Amores,['Grupo Mandingo'],210092.0,0.0629,0.353,0.76,1.86E-6,0.406,-9.032,0.103,169.219,0.516,1,7,30,0,1989-04-05,presto,medium
Real Man,['Bonnie Raitt'],267133.0,0.0535,0.743,0.514,0.00278,0.0534,-12.559,0.0322,108.428,0.929,1,10,29,0,1989-01-01,moderato,medium
I Wanna Be Me,['Sex Pistols'],191760.0,0.092,0.258,0.92,0.0,0.0909,-8.955,0.0574,146.597,0.527,1,8,36,0,1989-01-01,presto,medium
Gabino Barrera,['Mazz'],266467.0,0.458,0.616,0.791,0.0,0.176,-4.365,0.0578,103.739,0.72,1,0,28,0,1989-01-01,moderato,medium
Disappointed,['Public Image Ltd.'],334067.0,0.00305,0.523,0.787,3.37E-5,0.0915,-10.851,0.0267,102.484,0.801,1,7,27,0,1989-01-01,moderato,long
Don't You Ever Get Tired (Of Hurting Me),['Ronnie Milsap'],185200.0,0.244,0.56,0.401,1.01E-6,0.183,-12.133,0.0267,90.177,0.428,1,5,30,0,1989-02-28,moderato,medium
Knock Me Down,['Red Hot Chili Peppers'],284053.0,4.64E-4,0.465,0.972,1.54E-5,0.115,-4.157,0.108,124.339,0.27,0,11,36,1,1989-08-16,presto,medium
Degradation,['Gorilla Biscuits'],94507.0,1.5E-4,0.395,0.966,2.01E-6,0.402,-5.047,0.106,108.414,0.32,1,11,31,1,1989-07-14,moderato,short
I Want Something More,['Bad Religion'],47733.0,0.00179,0.238,0.972,1.99E-6,0.39,-4.022,0.0904,166.385,0.411,0,4,34,0,1989-01-01,presto,short
Standing on the Moon - 2013 remaster,['Grateful Dead'],323013.0,0.45,0.647,0.373,0.0288,0.121,-12.788,0.0311,106.438,0.364,1,7,28,0,1989-10-31,moderato,long
The Valley Road,['Nitty Gritty Dirt Band'],252640.0,0.132,0.495,0.697,4.05E-5,0.161,-12.528,0.0358,153.677,0.771,1,2,29,0,1989-01-01,presto,medium
City of Dope,['Too $hort'],331293.0,0.122,0.889,0.148,0.714,0.113,-19.278,0.305,93.124,0.458,0,10,30,1,1989-01-31,moderato,long
Winding Down,['Clint Black'],220000.0,0.341,0.709,0.489,5.76E-5,0.113,-11.008,0.03,130.57,0.39,1,7,28,0,1989-05-04,presto,medium
Ling Ting Tong,['The Five Keys'],132640.0,0.811,0.68,0.566,0.0,0.0502,-11.485,0.104,133.496,0.807,1,10,33,0,1989-01-01,presto,short
My Mind Is Made Up,"['John P. Kee', 'The New Life Community Choir']",270973.0,0.381,0.466,0.901,0.0,0.572,-7.282,0.0719,207.859,0.9,1,11,27,0,1989-01-01,presto,medium
"\"Vivaldi: Violin Concerto No. 3 in F Major, Op. 8, RV 293, \"\"L'autunno\"\": III. Allegro (from \"\"Il cimento dell'armonia e dell'inventione\"\")\"","['Antonio Vivaldi', 'Nigel Kennedy', 'English Chamber Orchestra']",230120.0,0.884,0.483,0.177,0.899,0.104,-17.225,0.0755,156.497,0.32,1,0,41,0,1989-01-01,presto,medium
I Like It,['DINO'],307200.0,0.00384,0.786,0.659,0.0107,0.0663,-11.792,0.0919,108.288,0.935,0,4,30,0,1989-01-01,moderato,long
Time to Kill,['Overkill'],376067.0,3.24E-4,0.394,0.607,0.0175,0.209,-13.018,0.0623,112.367,0.476,1,9,35,0,1989-10-10,moderato,long
Morningtown Ride,['The Seekers'],161400.0,0.85,0.472,0.377,0.0,0.255,-10.096,0.0304,116.456,0.588,1,7,46,0,1989-01-30,moderato,short
You Can't Always Get What You Want - Mono Version,['The Rolling Stones'],289373.0,0.515,0.301,0.688,8.2E-5,0.0899,-8.52,0.0765,85.784,0.52,1,0,30,0,1989-08-15,lento,medium
El Cantinero,['Jossie Esteban & La Patrulla 15'],318307.0,0.354,0.645,0.668,7.13E-4,0.31,-14.579,0.0477,141.505,0.961,1,0,32,0,1989-01-01,presto,long
Ikaw Ang Miss Universe Ng Buhay Ko,['Hotdog'],246160.0,0.402,0.373,0.293,0.00234,0.121,-17.965,0.0261,156.172,0.527,1,9,39,0,1989-10-15,presto,medium
Put Yourself In My Shoes,['Clint Black'],196827.0,0.535,0.724,0.415,0.0,0.156,-10.802,0.0392,104.509,0.432,1,9,30,0,1990-01-01,moderato,medium
Do The Bartman,['The Simpsons'],310707.0,0.0813,0.895,0.535,0.0,0.25,-11.131,0.171,103.733,0.717,1,1,40,0,1990-01-01,moderato,long
Sold Me Down The River,['The Alarm'],250729.0,0.0329,0.632,0.815,0.0,0.0403,-7.81,0.0312,113.273,0.687,1,2,33,0,1990-01-01,moderato,medium
Fallin' Out Of Love,['Reba McEntire'],277040.0,0.562,0.37,0.28,0.0,0.0957,-12.502,0.0298,168.308,0.131,1,7,31,0,1990-01-01,presto,medium
You Fucked Up,['Ween'],97933.0,4.41E-4,0.347,0.996,0.0,0.0451,-4.026,0.0827,122.463,0.237,1,4,32,1,1990-01-01,presto,short
Southland In The Springtime,['Indigo Girls'],259267.0,0.6,0.556,0.452,0.0,0.186,-8.508,0.0275,129.14,0.241,1,9,30,0,1990-09-21,presto,medium
"4 Impromptus, Op. 90, D. 899: Impromptu No. 3 in G-Flat Major","['Franz Schubert', 'Jenő Jandó']",297667.0,0.987,0.164,0.0263,0.882,0.109,-29.361,0.0354,71.095,0.0742,1,6,36,0,1990-03-15,lento,medium
Strange Feeling,['Billy Stewart'],129907.0,0.819,0.444,0.339,1.03E-4,0.149,-15.298,0.0276,173.5,0.885,1,7,29,0,1990-01-01,presto,short
